Date;Time;Date/time;Latitude [degrees];Longitude [degrees];Position;Course [degrees];Heading [degrees];Speed [km/h];Fuel consumption;Fuel total 1;Fuel total 2;Pull force
2020-07-04;02:11:58;2020-07-04 02:11:58;50,36294;7,59842;50°21,776' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:04;2020-07-04 02:12:04;50,36294;7,59842;50°21,776' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:09;2020-07-04 02:12:09;50,36294;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:15;2020-07-04 02:12:15;50,36294;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:20;2020-07-04 02:12:20;50,36294;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:25;2020-07-04 02:12:25;50,36295;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:30;2020-07-04 02:12:30;50,36295;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:35;2020-07-04 02:12:35;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:40;2020-07-04 02:12:40;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:45;2020-07-04 02:12:45;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:50;2020-07-04 02:12:50;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:12:55;2020-07-04 02:12:55;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:00;2020-07-04 02:13:00;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:05;2020-07-04 02:13:05;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:10;2020-07-04 02:13:10;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:15;2020-07-04 02:13:15;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:20;2020-07-04 02:13:20;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:25;2020-07-04 02:13:25;50,36295;7,59841;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:30;2020-07-04 02:13:30;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:36;2020-07-04 02:13:36;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:41;2020-07-04 02:13:41;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:46;2020-07-04 02:13:46;50,36295;7,59841;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:51;2020-07-04 02:13:51;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:13:56;2020-07-04 02:13:56;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:14:01;2020-07-04 02:14:01;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:14:06;2020-07-04 02:14:06;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:14:11;2020-07-04 02:14:11;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
